"name","brand","sku","rrp","price","category","description","link"
"Behringer 1002FX Xenyx 10 Input Mixer","Behringer","450039","209.00","179.00","Compact Mixers","The Behringer Xenyx 1002FX Mixer is super portable! You can take this 10 Input mixer with you to gigs and rehearsals easily with a portable size and weight that won’t be a hassle. This mixer has a range of presets, two powerful Xenyx mic preamps with phantom power as well as CD/tape inputs for routing flexibility and three band EQs. It features 100 presets including reverb, chorus, flanger, delay, pitch shifter, and much more that will give that extra power. Play music between sets via the RCA CD/tape inputs and record your performance to an outboard recording device via the RCA outputs. From basic rock to rootsy folk, the XENYX 1002FX lends immeasurable vibe to intimate performances and its waiting to make your next performance three-dimensional.","http://www.allansbillyhyde.com.au/prod/450039/Behringer-1002FX-Xenyx-10-Input-Mixer.aspx"
"Behringer Q502USB Xenyx USB Mixer","Behringer","BEQ502USB","139.00","139.00","USB Mixers","","http://www.allansbillyhyde.com.au/prod/BEQ502USB/Behringer-Q502USB-Xenyx-USB-Mixer.aspx"
"Yamaha MG12XU 12 Channel Mixer w/Effects & USB","Yamaha","MG12XU","569.99","509.00","Compact Mixers","The Yamaha MG12XU 12-Channel Mixer is a compact mixer capable of twelve simultaneous inputs each featuring Yamaha's studio-quality discrete class-A ""D-PRE"" preamps to give the best low-noise/high-gain ratio possible. It boasts an intuitive interface with capacities suitable for a diverse range of users and applications. For installed, recording, or live music settings, the solid construction and flexible design of these consoles lets you shape your sound with confidence, continually delivering peak performance and a level of sound quality and reliability that has made it a leader in its class. All of the 12 Channels feature a a dedicated FX bus send level and there are 24 effects presets to choose from. The overall level of the FX bus is controlled by the dedicated FX return level control. Providing reverbs, delays, phaser, flanger, chorus, tremolo, auto-wah, distortion and more, these effects can be used to help vocals and instruments sit better in your mix. ","http://www.allansbillyhyde.com.au/prod/MG12XU/Yamaha-MG12XU-12-Channel-Mixer-w_Effects--and--USB.aspx"
"ART MacroMix 4 Channel Personal Mixer","Art","MACROMIX","149.00","99.00","Compact Mixers","The ART MacroMix 4 is an easy to use, compact and cost effective 4 channel personal mixer. It can be used as a good problem solver mixer allowing you to combine 4 line devices and mix them into one output. Channels are RCA and ¼”which support individual control so you can mix onstage, in the studio or in your living room. The ¼’ headphone jack also doubles as a stereo line output giving you some extra flexibility.","http://www.allansbillyhyde.com.au/prod/MACROMIX/ART-MacroMix-4-Channel-Personal-Mixer.aspx"
"Yamaha MG16XU 16 Channel Mixer w/Effects & USB","Yamaha","MG16XU","779.99","659.00","Large Mixers","New to Allans Billy Hyde the Yamaha MG16XU analog mixer is well-suited for portable rigs and permanent installations. The MG16XU's quality op-amp ensures that your mix sounds transparent and articulate. Featuring crystal clear D-PRE preamps that will squeeze every drop of tone from your mics, with natural-sounding bass and smooth highs. Loaded with onboard digital effects, switchable phantom power, a pad switch, one-knob compressors, EQ, plenty of I/O, and LED metering, the MG16XU can take on just about any task you throw at it. Utilizing many state-of-the-art features from Yamaha's high-end consoles, the MG16XU is ready to work for you!","http://www.allansbillyhyde.com.au/prod/MG16XU/Yamaha-MG16XU-16-Channel-Mixer-w_Effects--and--USB.aspx"
"IK Multimedia iRig Pads","Ik Multimedia","IKMT_IP-IRIG-PADS-IN","269.99","269.99","Control Surfaces","Get into the groove! The fully featured, portable, 16-pad MIDI groove controller for iPhone, iPad as well as Mac and PC. Make beats, lob loops, mix like DJ Jazzy Jeff either on stage or in the studio. Comes free with the user-friendly editing program iRig Pads Editor which lets you edit easily on a single screen interface. And with SampleTank 3 SE, a library of 400 instruments and 150 midi patterns, the options are unlimited! ","http://www.allansbillyhyde.com.au/prod/IKMT_IP-IRIG-PADS-IN/IK-Multimedia-iRig-Pads.aspx"
"Icon iPad USB MIDI Controller","Icon","ICO-I-PAD","99.99","59.00","Pad Controllers","The Icon iPAD MIDI Controller, provides you with 12 velocity-sensitive pads and features an X/Y touchpad and an assignable fader for integration with a huge variety of midi software systems. Its compact design ensures it will sit perfectly in front of your MacBook making it the ideal mobile music making companion. Pick one up @ an Allans Billy Hyde store today!","http://www.allansbillyhyde.com.au/prod/ICO-I-PAD/Icon-iPad-USB-MIDI-Controller.aspx"
"IK iRing Motion Controller Silver","Ik Multimedia","IKMT_IP-IRING-SIL-IN","39.99","39.99","Control Surfaces","Touchless control for your device with the iRing motion controller for iDevice. Like Obi Won, use hand gestures to control parameters of effects and other controls simply by waving your hand. The iRing uses patented advanced image recognition motion control and precise geometric positioning...ok, watch how it works on the video! Prepare to be amazed! ","http://www.allansbillyhyde.com.au/prod/IKMT_IP-IRING-SIL-IN/IK-iRing-Motion-Controller-Silver.aspx"
"Avid Pro Tools Dock","Avid","9900-65676-00","1648.63","989.18","Control Surfaces","","http://www.allansbillyhyde.com.au/prod/9900-65676-00/Avid-Pro-Tools-Dock.aspx"
"IKMT_IP-IRIG-KEYSL-I","Ik Multimedia","IKMT_IP-IRIG-KEYSL-I","249.99","249.99","Controller Keyboards","A super compact, bus-powered MIDI controller with 37 velocity sensitive keys, the iRig Keys is the bees keys and baby brother to the PRO. Smaller and lighter than its competitors, it is connectable to your PC or Mac and is Core MIDI compatible so you don’t need to download any apps or drivers, just plug and go! Comes with iGrand Piano and iLectric Piano plus SampleTank 3 SE. ","http://www.allansbillyhyde.com.au/prod/IKMT_IP-IRIG-KEYSL-I/IKMT_IP-IRIG-KEYSL-I.aspx"
"IK Multimedia iRig Keys Pro","Ik Multimedia","IKMT_IP-IRIG-KEYS-PR","269.99","269.99","Controller Keyboards","A super compact, bus-powered MIDI controller with 37 velocity sensitive keys, the iRig Keys Pro is the bees keys. Smaller and lighter than its competitors, it is connectable to your PC or Mac and is Core MIDI compatible so you don’t need to download any apps or drivers, just plug and go! Comes with iGrand Piano and iLectric Piano plus SampleTank 3 SE. ","http://www.allansbillyhyde.com.au/prod/IKMT_IP-IRIG-KEYS-PR/IK-Multimedia-iRig-Keys-Pro.aspx"
"CME XKey 37 Key Controller Keyboard","Cme","XKEY37","369.00","349.00","Controller Keyboards","","http://www.allansbillyhyde.com.au/prod/XKEY37/CME-XKey-37-Key-Controller-Keyboard.aspx"
"Icon 25-Key Mini Controller Keyboard","Icon","ICO-I-KEY","89.99","79.00","Controller Keyboards","The Icon iKey is a Mini USB Keyboard that packs a punch it the tiniest of packages, making it the perfect match for you MacBook. It features modulation and pitch touchpads, sustain button and octave up & down. This super versatile mini keyboard can daisy chain with Icon's iPad and iControl and is compatible with Windows XP, Vista (32 bit) and Mac OS X.","http://www.allansbillyhyde.com.au/prod/ICO-I-KEY/Icon-25-Key-Mini-Controller-Keyboard.aspx"
"Novation LaunchKey Mini Controller Keyboard 16 Pads-8 Knobs","Novation","NOV-LAUNCHKEYMINI","189.00","169.00","Controller Keyboards","At Allans Billy Hyde and the Novation Launchkey Mini you can now Produce and perform, at home or on stage with this exciting new compact mini-key instrument/controller featuring 16 velocity sensitive, three colour illuminated launch pads - use them to launch loops, sounds, effects, transport controls, and more. Launchkey Mini also features eight assignable rotary controls, seven function buttons and two performance buttons. Compact and portable, the Launchkey Mini is great for producing and performing at home or on stage.","http://www.allansbillyhyde.com.au/prod/NOV-LAUNCHKEYMINI/Novation-LaunchKey-Mini-Controller-Keyboard-16-Pads-8-Knobs.aspx"
"CME XKey 25 Key Controller Keyboard","Cme","XKEY","199.00","189.00","Controller Keyboards","","http://www.allansbillyhyde.com.au/prod/XKEY/CME-XKey-25-Key-Controller-Keyboard.aspx"
"Novation Launchpad Pro Pad Controller","Novation","NOV-LAUNCHPADPRO","569.00","479.00","Pad Controllers","","http://www.allansbillyhyde.com.au/prod/NOV-LAUNCHPADPRO/Novation-Launchpad-Pro-Pad-Controller.aspx"
"Roland Aira MX-1 Mix Peformer","Roland","MX1","999.00","949.00","Control Surfaces","","http://www.allansbillyhyde.com.au/prod/MX1/Roland-Aira-MX-1-Mix-Peformer.aspx"
"Novation Launchkey 25 Key Performance Controller","Novation","NOV-LAUNCHKEY25","279.00","239.00","Controller Keyboards","","http://www.allansbillyhyde.com.au/prod/NOV-LAUNCHKEY25/Novation-Launchkey-25-Key-Performance-Controller.aspx"
"Icon iCreativ Mini USB MIDI Controller","Icon","ICO-I-CREATIV","199.99","159.00","Control Surfaces","The Icon iCreativ is a professional Mini MIDI Controller, this revolutionary device features a touch screen for multiple use, six different modes for multiple applications and a laser sensor which provides the user with “hands free” parameter control. This is a USB device with an option to link with other i-Series products. ","http://www.allansbillyhyde.com.au/prod/ICO-I-CREATIV/Icon-iCreativ-Mini-USB-MIDI-Controller.aspx"
"Novation Launchkey 61 Key Performance Controller","Novation","NOV-LAUNCHKEY61","469.00","399.00","Controller Keyboards","","http://www.allansbillyhyde.com.au/prod/NOV-LAUNCHKEY61/Novation-Launchkey-61-Key-Performance-Controller.aspx"
"Icon iDJ DJ Controller","Icon","ICO-I-DJ","179.99","149.00","Control Surfaces","The Icon iDJ USB MIDI controller offers a format that all digital DJs will feel instantly at home with in an ultra compact package which you can take anywhere. All you need to start mixing is a laptop and some inspiration. The high resolution optic and touch sensitive sensors in this Icon iDJ controller's scratch wheels give a great analogue feel and are sensitivity adjustable. Vital mixer controls are all there including crossfader, channel EQ and vertical faders for volume and tempo. Essential transport controls are on backlit buttons and there are even a further 8 assignable backlit buttons, so you can tailor the Icon iDJ controller to the way you work. ","http://www.allansbillyhyde.com.au/prod/ICO-I-DJ/Icon-iDJ-DJ-Controller.aspx"
"Novation LaunchPad Mini Controller","Novation","NOV-LAUNCHPADMINI","189.00","159.00","Pad Controllers","Now @ Allans Billy Hyde the Novation Launchpad Mini is the compact version of the celebrated Novation Launchpad performance controller. Designed for the iPad generation, Launchpad Mini features 64 three colour launch pads that let you play loops, sounds, effects and more to produce and perform music immediately with your iPad - and your Windows or Mac.","http://www.allansbillyhyde.com.au/prod/NOV-LAUNCHPADMINI/Novation-LaunchPad-Mini-Controller.aspx"
"Novation Launchpad-S MIDI Controller","Novation","NOV-LAUNCHPADS","299.00","259.00","Pad Controllers","With the Novation Launchpad S you can easily Create your own control surfaces by setting up user mode to control FX devices, play notes or solo or activate channels. The 64-button square multi-colour back-lit buttons and dedicated scene launch buttons are perfect for controlling and launching your scenes and clips. With the Launchpad S you can skip straight to different levels across eight channels at one time and you will have advanced control over your mix, including soloing, muting, pans, volume, sends and track arming. Launchpad can be used to create beats, play drum racks, and trigger samples in real time and using Ableton's 'Learn' mode, can also be used to control other functions such as;  knobs and faders in Live's instruments and FX, which you can assign directly to the buttons on Launchpad. It is totally portable, hooked up to your computer, or iPad, or via USB, it’s fully bus powered (no need for power sockets), and it’s lightweight and easy to carry anywhere.","http://www.allansbillyhyde.com.au/prod/NOV-LAUNCHPADS/Novation-Launchpad-S-MIDI-Controller.aspx"
"Avid Artist Transport Media Controller","Avid","9900-65170-00","529.95","317.97","Control Surfaces","","http://www.allansbillyhyde.com.au/prod/9900-65170-00/Avid-Artist-Transport-Media-Controller.aspx"
"Novation Impulse 61 61-Note USB/Midi Controller Keyboard","Novation","NOV-IMPULSE61","749.00","679.00","Controller Keyboards","","http://www.allansbillyhyde.com.au/prod/NOV-IMPULSE61/Novation-Impulse-61-61-Note-USB_Midi-Controller-Keyboard.aspx"
"Novation Launchkey 49 Key Performance Controller","Novation","NOV-LAUNCHKEY49","379.00","349.00","Controller Keyboards","","http://www.allansbillyhyde.com.au/prod/NOV-LAUNCHKEY49/Novation-Launchkey-49-Key-Performance-Controller.aspx"
"Novation ReMOTE SL 49-Key Keyboard","Novation","NOV-SLCOMP49","799.00","663.99","Controller Keyboards","The ReMOTE SL 49 Note Keyboard from Novation is an Italian-made keyboard that feels amazingly professional with a semi-weighted keyboard mechanism

The SL has Automap 4 control software so you can easily make music, saving time on reading user guides. The large 144-character LCD screen demonstrates exactly what you are controlling and it has back lit LED-ringed, touch-sensitive controls.

The ReMOTE SL 49 note keyboard will work with all plug-in instruments and effects and
Major DAWs.","http://www.allansbillyhyde.com.au/prod/NOV-SLCOMP49/Novation-ReMOTE-SL-49-Key-Keyboard.aspx"
"Novation ZeRO SL Mark II Control Surface","Novation","NOV-RMT0SLMKII","499.00","414.99","Control Surfaces","","http://www.allansbillyhyde.com.au/prod/NOV-RMT0SLMKII/Novation-ZeRO-SL-Mark-II-Control-Surface.aspx"
"Novation Impulse 49 49-Key USB/Midi Controller Keyboard","Novation","NOV-IMPULSE49","569.00","499.00","Controller Keyboards","","http://www.allansbillyhyde.com.au/prod/NOV-IMPULSE49/Novation-Impulse-49-49-Key-USB_Midi-Controller-Keyboard.aspx"
"Stanton CMP.800 DJ CD/USB/MP3 Player","Stanton","CMP800","849.00","349.00","CD & USB Players","","http://www.allansbillyhyde.com.au/prod/CMP800/Stanton-CMP.800-DJ-CD_USB_MP3-Player.aspx"
"Novation Impulse 25 25-Key USB/Midi Controller Keyboard","Novation","NOV-IMPULSE25","399.00","369.00","Controller Keyboards","","http://www.allansbillyhyde.com.au/prod/NOV-IMPULSE25/Novation-Impulse-25-25-Key-USB_Midi-Controller-Keyboard.aspx"
"Stanton G3 Replacement Elliptical Stylus","Stanton","G3-6","89.00","14.95","DJ Accessories","","http://www.allansbillyhyde.com.au/prod/G3-6/Stanton-G3-Replacement-Elliptical-Stylus.aspx"
